"","V1"
"596",2.68690086322163
"597",3.00659740498028
"598",1.69709014993516
"599",3.21555839782029
"600",2.50946578035958
"601",2.557441786208
"602",1.687094360736
"603",3.77082942347241
"604",2.51952215652804
"605",2.55217078969228
"606",2.42535131542819
"607",2.53563424752541
"608",1.14835895073357
"609",1.78904224249848
"610",1.87766300045561
"611",1.93517142028162
"612",2.51952215652804
"613",2.49014352869463
"614",2.53639820880934
"615",2.49681709805892
"616",4.23976053181456
"617",4.18933758447647
"618",5.01593711618671
"619",3.21508169462128
"620",1.62979189252181
"621",4.44541092644844
"622",2.55557435362574
"623",3.46302519556426
"624",3.73742937717016
"625",4.33587940738922
"626",1.74368434006428
"627",2.65828619667214
"628",2.557441786208
"629",4.36289735561821
"630",2.57696998928473
"631",1.67528261125258
"632",3.64367118129994
"633",4.31102036303352
"634",1.67875931040126
"635",3.28715773895363
"636",3.59470376342049
"637",3.6951961156243
"638",2.66585728582298
"639",3.54052593599463
"640",4.14745638109093
"641",3.57747565287886
"642",4.21781943462937
"643",3.37626353514959
"644",4.42380933927765
"645",2.89270495733779
"646",1.80113217282096
"647",4.43332025391991
"648",4.32699889542826
"649",1.84452875052843
"650",3.64742606128769
"651",2.50264610424675
"652",3.6267943868126
"653",3.56573703861067
"654",5.20887898375667
"655",2.64230692207136
"656",3.58997822843098
"657",2.53980177274279
"658",3.55553455569367
"659",2.53946226262837
"660",2.53223068359196
"661",1.91509775557866
"662",4.43311430240811
"663",4.41568024045471
"664",2.49431105391201
"665",1.81931764791239
"666",1.78522603333539
"667",2.4427853773816
"668",5.04962937588602
"669",4.29365869398928
"670",3.59324897606787
"671",4.17100674484255
"672",1.74258086876595
"673",1.77799445429898
"674",3.69353537675988
"675",4.28622116344107
"676",1.67875931040126
"677",1.78904224249848
"678",2.56501287535883
"679",4.25684253560765
"680",3.56914060254412
"681",3.58074565830971
"682",2.65294280724726
"683",3.35044217083192
"684",3.22499691945336
"685",4.35254950815872
"686",1.86633628921101
"687",1.90308005458344
"688",4.45853135653595
"689",4.40810915130387
"690",4.38706557390522
"691",2.54383573935754
"692",2.45056241804423
"693",2.47973509426583
"694",1.73007829321383
"695",2.51952215652804
"696",2.58168297602831
"697",2.45979498816551
"698",2.50868031984034
"699",5.23388413486091
"700",4.39519393052212
"701",3.54303272234759
"702",3.50907392416718
"703",3.57734209437625
"704",3.60595676092574
"705",3.50004804766372
"706",2.69162639811112
"707",2.6154350805909
"708",4.28205363822369
"709",4.15599812514351
"710",2.50701958097592
"711",2.557441786208
"712",4.4450588681881
"713",4.23372557411494
"714",2.50701958097592
"715",3.12624665011254
"716",4.37269556577084
"717",2.59766150852307
"718",3.56442761580054
"719",2.57661793112441
"720",3.47990124784556
"721",2.65828619667214
"722",1.7907029813629
"723",3.73958410526278
"724",2.56743757540716
"725",3.38459858548433
"726",1.71320224093253
"727",4.43672381785336
"728",2.46723251871371
"729",2.56480692384703
"730",2.48487253227893
"731",2.51535463131066
"732",0.987653813404275
"733",1.86502686640088
"734",2.40430773792952
"735",3.56803787345183
"736",2.57751545091095
"737",1.99655932750857
"738",2.88470941701745
"739",4.235798958209
"740",1.82841665953106
"741",1.86863638184613
"742",2.65828619667214
"743",3.22499691945336
"744",4.33247584345576
"745",4.41151271523733
"746",4.28545720215714
"747",2.48937956751072
"748",1.83182022346451
"749",1.78862959726884
"750",2.42284452907523
"751",1.79410654529635
"752",4.41984776557207
"753",4.16246574299601
"754",1.31795369799891
"755",1.73007829321383
"756",2.53563424752541
"757",3.63985497213685
"758",3.55302851154675
"759",3.69353537675988
"760",4.87287199232262
"761",2.44639489282685
"762",4.40810915130387
"763",4.23372557411494
"764",3.59380624363396
"765",2.65828619667214
"766",2.65314875875906
"767",1.7907029813629
"768",2.49847857912939
"769",4.39540062423996
"770",1.97947732371548
"771",2.46055820724339
"772",4.36067860698166
"773",4.41568024045471
"774",3.38459858548433
"775",2.42757006396472
"776",4.4619349204694
"777",5.02413860801884
"778",3.69179255169085
"779",2.68329134777638
"780",1.84112518659497
"781",3.62985918293769
"782",4.40810915130387
"783",3.14826014030692
"784",3.47552777111638
"785",4.38706557390522
"786",2.71128815979048
"787",2.52348373023363
"788",2.5405657339267
"789",2.54473325914408
"790",4.44089134307074
"791",4.17739301859646
"792",4.45339391862286
"793",4.17156475461468
"794",1.80320555691502
"795",2.43028280182948
"796",4.34838198294134
"797",2.64385634377451
"798",2.68690086322163
"799",1.8258584008801
"800",2.96110668614949
"801",4.18427328167859
"802",3.48045925761769
"803",2.85936475589881
"804",2.58912050667653
"805",2.52765125535099
"806",1.27627844612517
"807",1.81154060724976
"808",2.57334792569357
"809",4.306294828044
"810",3.59414575364836
"811",3.20715095447637
"812",1.9403088581947
"813",3.66977906149647
"814",4.3123290436376
"815",4.44068539155895
"816",2.57245040590703
"817",2.57245040590703
"818",3.7230593691358
"819",3.69179255169085
"820",2.72857611509537
"821",1.89967649064999
"822",2.56250608900587
"823",1.86973985314446
"824",3.76834487856081
"825",4.33643667495531
"826",4.36109051000525
"827",3.62623711924651
"828",4.36650687106346
"829",4.29365869398928
"830",1.80230803712848
"831",2.63307509405611
"832",4.15906217906256
"833",3.58581070331362
"834",4.26844759137324
"835",2.63100170996205
"836",2.5403597824149
"837",4.47443749602152
"838",2.40090417399606
"839",2.56501287535883
"840",2.547239303291
"841",4.41151271523733
"842",2.50868031984034
"843",2.01511835999563
"844",1.82217575031964
"845",4.28545720215714
"846",3.65561574707993
"847",4.44089134307074
"848",4.23163143299162
"849",2.3967366488787
"850",3.17457471422129
"851",2.71586758803146
"852",2.54383573935754
"853",1.93642025612244
"854",3.54052593599463
"855",3.43821840313806
"856",2.62287261113911
"857",2.51862463674151
"858",3.71603374151116
"859",2.81379330911905
"860",4.20114933385987
"861",4.13078702252747
"862",4.3692196088282
"863",1.86196281248183
"864",1.85613380629401
"865",3.61901734624999
"866",2.68690086322163
"867",4.14405281715748
"868",5.02503612780537
"869",3.77333620982537
"870",2.58168297602831
"871",1.81064308746322
"872",2.64557766960823
"873",2.59439150309223
"874",2.66585728582298
"875",3.58908145085049
"876",5.13442154011606
"877",4.23996648332636
"878",1.84869627574581
"879",2.56536493351914
"880",2.49681709805892
"881",2.53563424752541
"882",4.33950147098038
"883",2.50701958097592
"884",3.29022179287268
"885",2.53563424752541
"886",2.53563424752541
"887",4.45395192829498
"888",4.4617289689576
"889",1.97037831209681
"890",1.70486719059779
"891",2.40090417399606
"892",3.400864376064
"893",1.98725436437811
"894",2.67058282071247
"895",3.61012428614312
"896",3.40487820169907
"897",1.9403088581947
"898",2.49258972807829
"899",2.62432814069777
"900",2.54813682307753
"901",2.46091026550373
"902",3.35710814736246
"903",2.61481722605551
"904",1.9403088581947
"905",3.61790206891177
"906",4.28545720215714
"907",4.47006401929234
"908",2.60704018539289
"909",1.13468051087393
"910",1.96697474816336
"911",4.34797007991774
"912",2.69523591355637
"913",3.48025330610589
"914",3.46698676926985
"915",2.63307509405611
"916",2.53223068359196
"917",2.53639820880934
"918",2.51264189354593
"919",3.66110450104731
"920",2.70870840190422
"921",2.56501287535883
"922",5.05781831957224
"923",2.36735802104529
"924",1.6762525240483
"925",1.91850131951211
"926",3.70012760202559
"927",1.69709014993516
"928",1.82348517312977
"929",4.44485291667631
"930",2.54890004215542
"931",2.54473325914408
"932",1.73084225449775
"933",3.49567457093455
"934",4.32644088575615
"935",4.37394440161167
"936",2.39256912366132
"937",4.33282715951006
"938",2.53980177274279
"939",1.69709014993516
"940",4.15906217906256
"941",2.53389142245638
"942",4.18552211751942
"943",5.07052684663616
"944",3.51359350754488
"945",3.53122097286417
"946",3.35105243253355
"947",2.53563424752541
"948",2.54549647822196
"949",2.68690086322163
"950",5.032813168468
"951",2.69996144854588
"952",3.47608578088851
"953",1.7907029813629
"954",2.4486136414634
"955",2.72857611509537
"956",2.51862463674151
"957",1.86446885662875
"958",1.89988244216179
"959",3.57672423984086
"960",2.5405657339267
"961",4.28962472737452
"962",3.52970559854224
"963",2.3976334264592
"964",2.44639489282685
"965",4.26345626010867
"966",2.42118379021081
"967",2.66585728582298
"968",4.38706557390522
"969",4.17343144499089
"970",4.25684253560765
"971",2.59022397797487
"972",4.30212730292664
"973",2.6448137083243
"974",1.6762525240483
"975",2.48180847835989
"976",4.24489722762162
"977",1.60061921620019
"978",3.62206959412915
"979",2.42951884054555
"980",2.44202141609767
"981",1.9292610699952
"982",2.6957939233285
"983",2.61106160386173
"984",3.6538729220109
"985",1.93133174602446
"986",4.39956814945734
"987",4.31879740359612
"988",3.69179255169085
"989",2.64557766960823
"990",4.53674442227033
"991",2.54383573935754
"992",3.8037577218878
"993",5.04025069901621
"994",3.60991833463133
"995",3.32883299082737
"996",2.54800326457492
"997",3.58325244466267
"998",2.54800326457492
"999",4.29795977770926
"1000",4.52521175951393
"1001",2.47160599544289
"1002",1.9226688447295
"1003",2.68690086322163
"1004",2.53980177274279
"1005",2.54383573935754
"1006",4.41227667652125
"1007",2.55230434829491
"1008",2.43861785216422
"1009",2.65828619667214
"1010",3.6951961156243
"1011",3.47136024599902
"1012",1.85613380629401
"1013",2.23310101613297
"1014",4.43672381785336
"1015",1.74925518023627
"1016",3.53886519713021
"1017",3.57747565287886
"1018",4.35310677572481
"1019",1.7223012525512
"1020",2.47633153033238
"1021",3.30709784515398
"1022",4.26762378532605
"1023",3.27882268861889
"1024",3.44238592835544
"1025",1.15211457292735
"1026",2.53563424752541
"1027",4.41151271523733
"1028",1.73403986691941
"1029",4.42477925207337
"1030",2.61599234815699
"1031",4.37525382442179
"1032",4.38207424264065
"1033",3.29042774438448
"1034",4.88558051938653
"1035",2.6783598613751
"1036",2.54473325914408
"1037",1.82765269824713
"1038",2.58605645275748
"1039",2.7416367003196
"1040",4.30726474083973
"1041",1.9403088581947
"1042",2.56918040047619
"1043",4.36067860698166
"1044",1.79793456039931
"1045",3.69353537675988
"1046",1.67459178518388
"1047",3.13992508997218
"1048",1.82424913431368
"1049",4.45339391862286
"1050",2.58981207495127
"1051",4.49964859863756
"1052",3.12304903769089
"1053",1.04224354375371
"1054",2.69106838843901
"1055",4.31879740359612
"1056",1.70563115188172
"1057",2.5538315285567
"1058",2.53980177274279
"1059",2.5572358346962
"1060",4.22364769871117
"1061",4.35165198837218
"1062",3.16437223130429
"1063",1.70979867699908
"1064",2.59001802646307
"1065",2.53223068359196
"1066",3.44691310456689
"1067",3.56914060254412
"1068",4.26747767857751
"1069",4.20038537267596
"1070",4.31483582999056
"1071",4.41922991103668
"1072",4.40810915130387
"1073",1.69980288779992
"1074",1.81765690904797
"1075",4.24413400854374
"1076",4.98642492985068
"1077",2.56160931142538
"1078",2.55557435362574
"1079",2.56557014292492
"1080",2.53563424752541
"1081",2.46833599001204
"1082",4.28962472737452
"1083",2.67002481094034
"1084",2.68690086322163
"1085",4.32227336053877
"1086",1.94537316099257
"1087",3.39689520952465
"1088",2.52368968174542
"1089",2.57293602266998
"1090",3.58818393106395
"1091",1.84363197294793
"1092",1.26490354917149
"1093",1.02230343765338
"1094",4.28184768671189
"1095",2.58495298145915
"1096",1.8598894284878
"1097",4.36241173885527
"1098",3.5733081277615
"1099",1.22399225858168
"1100",3.23312601827631
"1101",2.59098793915877
"1102",1.81064308746322
"1103",4.28184768671189
"1104",4.28545720215714
"1105",2.47973509426583
"1106",2.68745887299376
"1107",4.5871666275024
"1108",2.51514867979887
"1109",4.14239207829306
"1110",1.85703132608055
"1111",2.55557435362574
"1112",1.83509022889535
"1113",1.65104142143226
"1114",4.91419518593602
"1115",4.39046913783867
"1116",1.88052110286286
"1117",4.28205363822369
"1118",4.26024609954111
"1119",2.55217078969228
"1120",3.66998501300827
"1121",1.83794907340863
"1122",4.40810915130387
"1123",3.31640280828444
"1124",1.84002171529664
"1125",1.93176785634816
"1126",2.37152554626267
"1127",1.68000814624209
"1128",5.04114821880274
"1129",2.57661793112441
"1130",1.89550896553263
"1131",2.18761029730218
"1132",2.63647865798956
"1133",1.23232730891642
"1134",4.24162722219078
"1135",2.5403597824149
"1136",3.69770290197726
"1137",5.11261400143347
"1138",3.2860542676553
"1139",4.2145486870925
"1140",1.07272564288546
"1141",1.86633628921101
"1142",2.39763416866524
"1143",3.60137733268477
"1144",4.27678264170798
"1145",1.84015527379925
"1146",3.60595676092574
"1147",1.7730629678977
"1148",1.83182022346451
"1149",2.53619225729754
"1150",3.53865850341237
"1151",2.39256912366132
"1152",3.58908070864444
"1153",2.63266244882647
"1154",4.29741431618306
"1155",4.44922639340548
"1156",3.59435170516016
"1157",1.91926528079604
"1158",2.60995813256339
"1159",2.53639820880934
"1160",1.9403088581947
"1161",3.63436621816948
"1162",2.57245040590703
"1163",3.22499691945336
"1164",4.38630161262129
"1165",4.31066830477318
"1166",2.95938536031577
"1167",4.38630161262129
"1168",1.96621078687943
"1169",1.5822159836571
"1170",3.24417306436978
"1171",3.41336695161612
"1172",4.24413400854374
"1173",2.56918040047619
"1174",4.28622116344107
"1175",2.84665622883489
"1176",4.27351263637715
"1177",2.56084535014145
"1178",4.17100674484255
"1179",3.44941989091985
"1180",3.42607547868003
"1181",3.56407629974625
"1182",2.62718624300501
"1183",2.73330924281863
"1184",2.56084535014145
"1185",2.63307509405611
"1186",2.44695290259898
"1187",1.84432279901663
"1188",3.63116786354178
"1189",1.81509027793175
"1190",4.47103393208807
"1191",2.55633831490966
"1192",4.48256659484446
"1193",2.63307509405611
"1194",5.12608648978132
"1195",2.49341353412547
"1196",2.53223068359196
"1197",3.31563884700051
"1198",2.42535131542819
"1199",4.3228313703109
"1200",3.58866880562085
"1201",2.37965464508561
"1202",1.6762525240483
"1203",4.29379225249188
"1204",3.33737399267391
"1205",3.18617976998688
"1206",4.42818281600683
"1207",2.67891787104721
"1208",1.76889544268032
"1209",2.48410857099501
"1210",2.58168297602831
"1211",4.16051696641518
"1212",4.95301233540251
"1213",2.57245040590703
"1214",1.9403088581947
"1215",1.66771152220176
"1216",3.61027039279164
"1217",2.55230434829491
"1218",3.44238592835544
"1219",2.54396929786015
"1220",3.58908070864444
"1221",3.49010373076256
"1222",5.03664118357096
"1223",4.34914594422526
"1224",2.29172471319718
"1225",1.86030133151139
"1226",2.87200088995354
"1227",4.33129997914824
"1228",3.30765585482609
"1229",2.55217078969228
"1230",2.69940343877375
"1231",3.98424519961472
"1232",3.56573703861067
"1233",4.34060494227871
"1234",1.09473642501504
"1235",4.41227667652125
"1236",2.66245372188952
"1237",1.84112518659497
"1238",1.62069288090314
"1239",2.56160931142538
"1240",1.75945692104724
"1241",2.58300420487832
"1242",1.91926528079604
"1243",2.51174437375939
"1244",4.42061172685599
"1245",2.67002481094034
"1246",3.43842435464985
"1247",4.14405281715748
"1248",1.88113895739825
"1249",2.29172471319718
